City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
44,ancud,-41.8697,-73.8203,281.49,74,61,11.12,CL,1686343346
45,ponta delgada,37.7333,-25.6667,292.55,77,20,2.06,PT,1686343347
46,mont-laurier,46.5501,-75.4993,288.94,68,65,1.79,CA,1686343116
47,albany,42.6001,-73.9662,291.81,85,98,2.33,US,1686343226
48,al qaryatayn,34.2296,37.2407,297.77,39,63,3.91,SY,1686343348
49,ankazobe,-18.3167,47.1167,288.59,83,35,1.29,MG,1686343348
50,arteche,12.2645,125.4048,299.39,86,92,3.54,PH,1686343349
51,jamestown,42.097,-79.2353,290.66,69,100,6.17,US,1686343349
52,esmeraldas,-19.7625,-44.3139,298.63,49,0,1.59,BR,1686343350
53,tuburan,6.6439,122.2736,300.58,80,90,2.55,PH,1686343351
54,hadibu,12.65,54.0333,301.65,79,100,7.15,YE,1686343351
55,tokombere,11.2271,13.4858,303.38,50,84,2.05,NG,1686343352
56,makarov,48.6333,142.8,281.13,94,100,3.07,RU,1686343352
57,basco,20.4487,121.9702,300.7,82,81,2.83,PH,1686343353
58,enewetak,11.3474,162.3373,300.79,83,89,8.09,MH,1686343353
59,mahdia,35.5047,11.0622,295.12,77,69,5.25,TN,1686343353
60,bredasdorp,-34.5322,20.0403,286.49,84,95,1.4,ZA,1686343354
61,turpan,42.9333,89.1667,305.32,19,0,1.13,CN,1686343158
62,puerto deseado,-47.7503,-65.8938,277.95,60,30,11.23,AR,1686343291
63,labrador city,52.9463,-66.9114,290.1,55,75,2.57,CA,1686343355
64,ambon,-3.6954,128.1814,301.97,78,40,2.57,ID,1686343355
65,howard springs,-12.497,131.047,296.1,87,31,2.48,AU,1686343356
66,buaran,-7.05,109.55,296.46,90,37,2.29,ID,1686343356
67,axim,4.8699,-2.2405,299.03,84,83,4.57,GH,1686343357
68,banda aceh,5.5577,95.3222,300.06,80,100,5.85,ID,1686343357
69,egilsstadir,65.2653,-14.3948,287.1,58,40,8.23,IS,1686343358
70,noyabrsk,63.1994,75.4507,278.68,65,73,3.08,RU,1686343358
71,taoudenni,22.6783,-3.9836,310.72,13,0,5.14,ML,1686343358
72,matai,-8.3,31.5167,289.84,76,96,0.91,TZ,1686343359
73,invercargill,-46.4,168.35,273.98,92,5,1.92,NZ,1686343359
74,wotho,10.1657,166.0102,301.11,80,100,7.93,MH,1686343359
75,assab,13.0092,42.7394,306.01,56,100,0.52,ER,1686343360
76,valdez,1.2492,-78.9831,300.93,78,42,4.55,EC,1686343360
77,praia da vitoria,38.7333,-27.0667,295.29,73,40,4.74,PT,1686343360
78,santa marta de ortigueira,43.6833,-7.85,293.85,78,45,1.34,ES,1686343361
79,grytviken,-54.2811,-36.5092,273.5,87,88,2.04,GS,1686343361
80,enriquillo,17.9,-71.2333,304.97,67,21,3.72,DO,1686343362
81,flin flon,54.7682,-101.865,293.06,52,75,3.6,CA,1686343362
82,la'ie,21.6477,-157.9253,301.13,73,68,4.02,US,1686343362
83,troitsko-pechorsk,62.7084,56.1964,283.93,65,100,4.33,RU,1686343363
84,okhotsk,59.3833,143.3,282.53,77,95,3.39,RU,1686343363
85,tejen,37.3834,60.5054,297.63,62,59,7.5,TM,1686343363
86,puerto natales,-51.7236,-72.4875,275.31,85,99,3.19,CL,1686343364
87,ulverstone,-41.15,146.1667,283.27,91,77,7.66,AU,1686343364
88,port elizabeth,-33.918,25.5701,287.09,88,20,3.09,ZA,1686343279
89,pangody,65.85,74.4859,276.57,63,5,2.05,RU,1686343365
90,longyearbyen,78.2186,15.6401,275.06,80,75,5.14,SJ,1686343365
91,callao,-12.0667,-77.15,297.99,73,100,8.23,PE,1686343366
92,brush,40.2589,-103.6238,301.75,32,0,2.48,US,1686343366
93,domna,51.8971,113.1573,279.24,87,4,2.0,RU,1686343367
94,ushuaia,-54.8,-68.3,275.96,81,75,7.72,AR,1686343127
95,yashkul',46.1711,45.3435,294.58,40,93,3.54,RU,1686343368
96,mirnyy,62.5353,113.9611,288.28,51,55,1.79,RU,1686343368
97,tonga,-20.0,-175.0,297.22,71,99,4.24,TO,1686343368
98,sosnovo-ozerskoye,52.5249,111.5418,281.46,76,4,2.1,RU,1686343369
99,kapa'a,22.0752,-159.319,301.14,83,75,5.14,US,1686343369
100,alamogordo,32.8995,-105.9603,303.68,12,0,3.6,US,1686343370
101,port hedland,-20.3167,118.5667,291.18,48,40,2.57,AU,1686343370
102,toliara,-23.35,43.6667,294.24,83,0,2.06,MG,1686343370
103,keflavik,64.0049,-22.5624,281.1,81,100,11.32,IS,1686343371
104,hobyo,5.3505,48.5268,299.76,86,45,10.79,SO,1686343371
105,camana,-16.6228,-72.7111,291.94,75,52,3.15,PE,1686343371
106,correntina,-13.3433,-44.6367,299.98,44,76,2.65,BR,1686343372
107,punta arenas,-53.15,-70.9167,277.16,75,0,7.72,CL,1686343372
108,toulepleu guere,6.574,-8.4259,295.78,98,65,1.43,CI,1686343373
109,alofi,-19.0595,-169.9187,298.09,83,75,3.09,NU,1686343373
110,vorkuta,67.5,64.0,280.41,50,100,6.57,RU,1686343373
111,bogale,16.2833,95.4,299.99,84,93,2.78,MM,1686343374
112,gadzhiyevo,69.2551,33.3362,277.4,77,100,7.8,RU,1686343374
113,avarua,-21.2078,-159.775,296.18,94,100,2.06,CK,1686343374
114,bilibino,68.0546,166.4372,291.85,33,38,0.8,RU,1686343375
115,anadyr,64.75,177.4833,284.43,53,0,5.0,RU,1686343375
116,ilulissat,69.2167,-51.1,277.16,65,75,0.51,GL,1686343376
117,lata,40.1629,-8.3327,291.93,95,95,0.76,PT,1686343376
118,luderitz,-26.6481,15.1594,286.45,82,0,4.04,NA,1686343376
119,nar'yan-mar,67.6713,53.087,274.6,97,100,8.32,RU,1686343377
120,urzhar,47.093,81.6294,296.96,30,10,2.95,KZ,1686343377
121,correia pinto,-27.5847,-50.3611,287.49,76,0,0.41,BR,1686343377
122,emerald,-23.5333,148.1667,286.12,67,0,5.17,AU,1686343378
123,batu pahat,1.8548,102.9325,298.53,88,20,1.61,MY,1686343378
124,mejit,10.2753,170.8646,301.05,82,100,7.16,MH,1686343380
125,kelmentsi,48.4656,26.83,291.55,62,100,1.36,UA,1686343381
126,suncho corral,-27.9336,-63.4294,300.56,51,23,5.71,AR,1686343381
127,ust'-barguzin,53.45,108.9833,282.49,61,17,1.15,RU,1686343382
128,dzhalagash,45.0833,64.6667,295.42,27,0,4.17,KZ,1686343382
129,n'zeto,-7.2312,12.8666,295.4,92,100,2.18,AO,1686343383
130,aur,8.1499,171.1687,301.17,81,100,7.22,MH,1686343383
131,petropavlovsk-kamchatsky,53.0452,158.6483,285.25,66,75,1.0,RU,1686343383
132,ulysses,37.5814,-101.3552,305.03,25,35,4.07,US,1686343384
133,savran,48.1322,30.0825,290.94,64,93,2.94,UA,1686343384
134,vila do maio,15.1333,-23.2167,299.59,91,16,5.89,CV,1686343385
135,wailua homesteads,22.0669,-159.378,300.39,84,75,5.14,US,1686343385
136,vorgashor,67.5833,63.95,280.34,50,100,6.46,RU,1686343386
137,codrington,-38.2667,141.9667,283.55,83,100,5.08,AU,1686343386
138,sinabang,2.4803,96.3801,299.93,82,100,1.83,ID,1686343386
139,hamilton,39.1834,-84.5333,300.64,26,0,5.66,US,1686343387
140,san fernando,15.0286,120.6898,301.0,88,67,1.78,PH,1686343387
141,las lomitas,-24.7096,-60.593,302.25,47,0,2.83,AR,1686343387
142,vadso,70.0744,29.7487,279.64,70,40,5.14,NO,1686343388
143,mlimba,-8.8,35.8167,293.97,89,74,1.1,TZ,1686343388
144,akureyri,65.6835,-18.0878,286.11,50,75,6.69,IS,1686343352
145,colonia,50.9333,6.95,298.05,51,0,3.6,DE,1686343156
146,mucur,39.0615,34.3829,291.16,84,75,2.33,TR,1686343390
147,yorkton,51.2167,-102.4677,295.06,53,0,5.14,CA,1686343390
148,redencao,-4.2258,-38.7306,297.51,91,5,1.73,BR,1686343390
149,olonkinbyen,70.9221,-8.7187,275.51,97,100,6.56,SJ,1686343391
150,floro,61.5996,5.0328,290.19,76,100,2.57,NO,1686343391
151,mao,39.8885,4.2658,294.46,100,20,3.6,ES,1686343392
152,fortuna,40.5982,-124.1573,289.78,90,40,4.12,US,1686343168
153,puerto ayora,-0.7393,-90.3518,303.13,88,64,2.24,EC,1686343392
154,afaahiti,-17.75,-149.2833,300.08,71,78,8.09,PF,1686343393
155,susuman,62.7833,148.1667,287.7,51,19,1.02,RU,1686343393
156,yellowknife,62.456,-114.3525,291.44,59,75,8.75,CA,1686343243
157,queenstown,-31.8976,26.8753,279.56,85,12,2.23,ZA,1686343394
158,prince rupert,54.3161,-130.3201,291.2,60,20,3.6,CA,1686343327
159,zhangye,38.9342,100.4517,295.21,19,92,2.18,CN,1686343156
160,siguiri,11.6667,-9.5,303.1,51,55,3.09,GN,1686343395
161,utrik,11.2278,169.8474,300.9,81,95,6.65,MH,1686343395
162,st. john's,47.5649,-52.7093,284.9,95,100,4.63,CA,1686343390
163,ola,59.5833,151.2833,284.9,85,9,1.52,RU,1686343396
164,corumba,-19.0092,-57.6533,304.99,51,0,3.09,BR,1686343397
165,brookings,44.3114,-96.7984,299.29,73,75,2.06,US,1686343397
166,charters towers,-20.1,146.2667,290.56,82,77,3.02,AU,1686343397
167,talnakh,69.4865,88.3972,275.49,76,11,3.09,RU,1686343398
168,rawlins,41.7911,-107.2387,291.09,48,40,7.72,US,1686343398
169,badger,64.8,-147.5333,292.32,49,75,7.2,US,1686343398
170,zouerate,22.7187,-12.4521,304.74,22,5,6.17,MR,1686343399
171,malakal,9.5334,31.6605,302.13,51,88,1.58,SS,1686343399
172,nishinoomote,30.7333,131.0,295.03,91,100,3.8,JP,1686343400
173,ghadamis,30.1337,9.5007,307.13,18,71,5.44,LY,1686343400
174,kulgam,33.65,75.0167,289.32,54,0,0.67,IN,1686343401
175,crane,31.3974,-102.3501,309.82,13,100,3.18,US,1686343401
176,at-bashi,41.1702,75.8106,288.44,46,51,0.67,KG,1686343401
177,ataq,14.5377,46.8319,299.65,51,62,3.86,YE,1686343403
178,merizo village,13.2658,144.6691,301.0,98,100,1.89,GU,1686343403
179,undurkhaan,47.3194,110.6556,283.6,68,30,1.57,MN,1686343404
180,krasnokamensk,50.0979,118.0369,285.33,82,100,4.08,RU,1686343404
181,lebu,-37.6167,-73.65,284.41,75,99,6.64,CL,1686343405
182,egersund,58.4513,5.9997,288.2,62,95,2.22,NO,1686343405
183,utiel,39.5667,-1.2,291.97,62,38,7.39,ES,1686343406
184,chiknayakanhalli,13.4172,76.6228,295.98,75,92,4.13,IN,1686343406
185,howrah,22.5892,88.3103,300.15,78,100,1.54,IN,1686343406
186,karema,-6.8205,30.4389,295.69,70,21,1.05,TZ,1686343407
187,khategaon,22.6,76.9167,306.54,34,0,3.3,IN,1686343407
188,arraial do cabo,-22.9661,-42.0278,297.07,73,0,3.09,BR,1686343261
189,lorengau,-2.0226,147.2712,299.74,83,100,2.24,PG,1686343408
190,flying fish cove,-10.4217,105.6791,297.97,88,100,5.66,CX,1686343408
191,weno,7.4515,151.8468,300.12,89,100,2.06,FM,1686343409
192,carbonear,47.7332,-53.2148,285.15,93,100,4.73,CA,1686343257
193,pacific grove,36.6177,-121.9166,294.83,74,40,4.12,US,1686343150
194,fort st. john,56.2499,-120.8529,297.09,46,75,2.06,CA,1686343306
195,coquimbo,-29.9533,-71.3436,292.0,72,0,6.17,CL,1686343411
196,glace bay,46.1969,-59.957,286.51,92,100,2.24,CA,1686343329
197,mumbwa,-14.9783,27.0619,292.06,40,43,2.16,ZM,1686343411
198,san jose del guaviare,2.5729,-72.6459,301.68,74,32,1.57,CO,1686343412
199,lihue,21.9789,-159.3672,300.73,79,75,5.14,US,1686343406
200,grantsville,40.5999,-112.4644,300.85,28,0,1.54,US,1686343412
201,port alfred,-33.5906,26.891,285.47,83,18,1.79,ZA,1686343413
202,carrigaline,51.8117,-8.3986,290.01,77,0,3.6,IE,1686343413
203,cidade velha,14.9167,-23.6167,299.41,73,20,7.72,CV,1686343413
204,nova sintra,14.8667,-24.7167,294.87,85,0,7.56,CV,1686343414
205,kone,-21.0595,164.8658,294.05,71,82,1.74,NC,1686343414
206,zaozersk,69.4005,32.4476,277.28,76,100,6.04,RU,1686343415
207,klyuchi,52.2667,79.1667,290.18,89,99,5.89,RU,1686343415
208,kashmar,35.2383,58.4656,296.2,48,80,1.84,IR,1686343415
209,chonchi,-42.6128,-73.8092,278.71,82,85,3.09,CL,1686343416
210,whitehorse,60.7161,-135.0538,287.6,67,100,5.66,CA,1686342868
211,guarena,38.8595,-6.0999,292.58,77,99,4.19,ES,1686343417
212,lazaro cardenas,17.9583,-102.2,303.73,61,20,4.99,MX,1686343417
213,banqiao,25.0143,121.4672,300.23,87,75,1.03,TW,1686343417
214,atafu village,-8.5421,-172.5159,301.83,75,12,5.54,TK,1686343418
215,selfoss,63.9331,-20.9971,280.4,74,100,6.13,IS,1686343418
216,kamaishi,39.2667,141.8833,289.47,95,100,0.95,JP,1686343418
217,remire-montjoly,4.9167,-52.2667,302.17,70,40,3.6,GF,1686343419
218,puducherry,11.9333,79.8167,301.34,74,100,3.26,IN,1686343419
219,val-d'or,48.1002,-77.7828,292.2,45,75,2.57,CA,1686343420
220,nabire,-3.3667,135.4833,298.23,92,98,0.89,ID,1686343420
221,grand falls-windsor,48.9332,-55.6649,286.21,76,100,1.34,CA,1686343420
222,salym,60.0625,71.4789,279.65,95,61,1.85,RU,1686343421
223,newman,37.3138,-121.0208,302.34,28,56,3.06,US,1686343421
224,carnarvon,-24.8667,113.6333,290.17,71,0,4.2,AU,1686343422
225,labytnangi,66.6572,66.4183,279.82,52,47,3.1,RU,1686343422
226,georgetown,5.4112,100.3354,300.38,86,20,1.54,MY,1686343141
227,zhangjiakou,40.81,114.8794,287.33,52,3,2.54,CN,1686343423
228,knjazevac,43.5648,22.2502,293.94,82,100,2.24,RS,1686343423
229,tuy hoa,13.0833,109.3,300.74,72,98,4.62,VN,1686343424
230,gogrial,8.5332,28.1004,301.01,59,25,2.72,SS,1686343424
231,neiafu,-18.65,-173.9833,296.53,100,75,0.0,TO,1686343425
232,happy valley-goose bay,53.3168,-60.3315,288.32,58,40,4.63,CA,1686343425
233,garoowe,8.4054,48.4845,300.01,61,54,7.82,SO,1686343426
234,pollock pines,38.7613,-120.5866,296.04,50,0,4.12,US,1686343406
235,kailua-kona,19.6406,-155.9956,301.13,82,20,4.12,US,1686343427
236,antsiranana,-12.2787,49.2917,296.79,81,7,6.1,MG,1686343427
237,port mathurin,-19.6833,63.4167,297.7,66,0,7.69,MU,1686343427
238,thunder bay,48.4001,-89.3168,300.14,29,75,2.57,CA,1686343264
239,barbalha,-7.3111,-39.3042,304.04,51,40,0.0,BR,1686343428
240,kodiak,57.79,-152.4072,280.88,93,100,7.2,US,1686343428
241,taulaga,-11.0553,-171.0883,301.73,77,36,5.4,AS,1686343429
242,san antonio de pale,-1.4014,5.6325,298.39,76,100,4.22,GQ,1686343429
243,saint-pierre,-21.3393,55.4781,295.97,73,20,2.57,RE,1686343430
244,mary,37.0,62.5,298.84,33,100,7.27,TM,1686343430
245,west island,-12.1568,96.8225,299.14,73,40,9.8,CC,1686343431
246,sola,-13.8833,167.55,298.37,74,99,10.29,VU,1686343431
247,stanley,54.868,-1.6985,283.02,85,40,2.57,GB,1686343431
248,cidreira,-30.1811,-50.2056,294.92,60,39,2.62,BR,1686343432
249,novoselytsya,48.2193,26.2653,292.69,83,100,1.25,UA,1686343432
250,kingston,17.997,-76.7936,304.93,77,75,8.23,JM,1686343432
251,formosa do rio preto,-11.0483,-45.1931,300.91,44,78,2.41,BR,1686343433
252,twon-brass,4.3151,6.2418,300.18,79,46,4.76,NG,1686343433
253,togur,58.3631,82.8265,284.07,65,92,3.41,RU,1686343434
254,barcelos,41.5388,-8.6151,292.23,97,72,2.36,PT,1686343434
255,carbondale,37.7273,-89.2168,301.47,27,0,1.54,US,1686343434
256,fort bragg,35.139,-79.006,301.18,30,20,3.58,US,1686343435
257,severo-yeniseyskiy,60.3725,93.0408,284.9,97,100,2.64,RU,1686343435
258,dudinka,69.4058,86.1778,275.72,69,27,2.97,RU,1686343435
259,novosergiyevka,52.0934,53.6528,287.67,59,17,2.01,RU,1686343436
260,sarkand,45.41,79.9186,296.81,34,9,4.23,KZ,1686343280
261,hammerfest,70.6634,23.6821,278.4,70,75,2.06,NO,1686343437
262,ardestan,33.3761,52.3694,298.34,42,12,0.69,IR,1686343437
263,anloga,5.7947,0.8973,300.34,80,95,7.06,GH,1686343438
264,iskateley,67.6803,53.1512,274.57,97,100,8.24,RU,1686343438
265,al wafrah,28.6392,47.9306,307.22,12,0,4.5,KW,1686343438
266,gornozavodsk,58.3758,58.3211,281.12,77,50,2.2,RU,1686343439
267,belyy yar,53.6039,91.3903,289.09,82,0,3.0,RU,1686343439
268,waingapu,-9.6567,120.2641,297.84,87,85,4.58,ID,1686343440
269,ar ruways,24.1103,52.7306,303.92,55,0,1.92,AE,1686343440
270,bollnas,61.3482,16.3946,280.58,61,84,1.7,SE,1686343440
271,hun,29.1268,15.9477,301.99,32,14,3.76,LY,1686343441
272,gray,35.4167,-100.802,306.04,29,17,4.49,US,1686343441
273,dondo,-19.6094,34.7431,294.88,94,2,2.22,MZ,1686343442
274,hue,16.4667,107.6,302.21,79,75,1.54,VN,1686343442
275,kolonia town,6.964,158.206,301.61,78,100,5.85,FM,1686343443
276,olyokminsk,60.3736,120.4264,286.58,73,92,1.75,RU,1686343443
277,point fortin,10.1833,-61.6833,304.2,68,97,5.95,TT,1686343444
278,addis ababa,9.025,38.7469,288.64,82,75,1.03,ET,1686343444
279,balesti,45.0167,23.2167,288.49,85,51,1.96,RO,1686343444
280,ocos,14.5094,-92.1933,305.25,66,97,3.99,GT,1686343445
281,peace river,56.2501,-117.286,302.32,36,75,4.12,CA,1686343222
282,xibing,26.9814,119.7247,294.7,93,74,0.72,CN,1686343446
283,san patricio,28.017,-97.5169,309.55,49,2,7.11,US,1686343446
284,fairmont,39.4851,-80.1426,296.59,47,76,0.89,US,1686343447
285,sterling,39.0062,-77.4286,297.15,49,75,4.63,US,1686343447
